workerid,scenario,response,block,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,"""give a perfume as a birthday gift""",0.17,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""cook a salmon filet for dinner""",0.68,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""purchase tulips as a housewarming gift""",0.23,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""lift weights at the gym""",0.24,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""watch Bob&quotechars Burgers on television""",0.65,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""put bell peppers on a pizza""",1,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""eat cereal for breakfast""",0.15,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""enroll in a pottery class""",0.24,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""play Twister at game night""",0.87,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""get a succulent to decorate one&quotechars bedroom""",0.65,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""send a fruit basket as an engagement gift""",0.23,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""have ice cream for dessert""",0.06,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""buy a pair of sandals at the mall""",0.87,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""swim freestyle in the pool""",0.62,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
0,"""plant tomatoes in the yard""",0.76,"""stim_norming""","""English""","""2""","""Male""","""28""","""yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3DI28L7YXBPURRZJS0FLUKP7LMB1EX""",0,"""Submitted""","""Fri Aug 31 02:25:04 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.8339833333333333"""
1,"""cook a salmon filet for dinner""",0.74,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
1,"""put bell peppers on a pizza""",1,"""stim_norming""","""English""","""2""","""Male""","""30""","""I did respond truthfully.""","""Yes""","""1""","""Windows""",1440,2560,"""Firefox""","""33P2GD6NRN35UIED09O7VIMVNTYKHG""","""3NQ8A4S0YCA7AUWBUPS20NBLO6J060""","""Language study""","""A 3-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$0.50""","""Thu Aug 30 09:42:19 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Sep 29 09:42:19 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=33P2GD6NRN35UIED09O7VIMVNTYKHG""","""33FBRBDW6PAX5TZQVUI5J6CCEG4C8Z""",1,"""Submitted""","""Fri Aug 31 02:25:38 PDT 2018""","""Thu Aug 30 09:42:28 PDT 2018""","""Thu Aug 30 09:45:38 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""2.8029333333333333"""
